starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 24 22:57:34 2021	1627131454	3	61	64	61
Sat Jul 24 22:57:34 2021	1627131454	3	61	65	61
Sat Jul 24 22:57:34 2021	1627131454	3	61	65	61
Sat Jul 24 22:57:34 2021	1627131454	3	62	65	62
Sat Jul 24 22:57:35 2021	1627131455	8	174	182	173
Sat Jul 24 22:57:35 2021	1627131455	8	174	182	174
Sat Jul 24 22:57:35 2021	1627131455	2	180	182	179
Sat Jul 24 22:57:35 2021	1627131455	2	181	183	181
Sat Jul 24 22:57:35 2021	1627131455	2	180	183	180
Sat Jul 24 22:57:35 2021	1627131455	1	182	183	181
Sat Jul 24 22:57:35 2021	1627131455	3	181	183	180
Sat Jul 24 22:57:35 2021	1627131455	3	181	184	181
Sat Jul 24 22:57:35 2021	1627131455	2	182	184	182
Sat Jul 24 22:57:35 2021	1627131455	8	176	184	175
Sat Jul 24 22:57:35 2021	1627131455	3	181	184	181
Sat Jul 24 22:57:35 2021	1627131455	4	181	184	180
Sat Jul 24 22:57:35 2021	1627131455	8	176	184	176
Sat Jul 24 22:57:35 2021	1627131455	2	183	184	182
Sat Jul 24 22:57:35 2021	1627131455	1	183	185	182
Sat Jul 24 22:57:35 2021	1627131455	2	183	185	182
Sat Jul 24 22:57:35 2021	1627131455	8	177	185	177
Sat Jul 24 22:57:35 2021	1627131455	2	182	185	182
Sat Jul 24 22:57:35 2021	1627131455	2	183	185	182
Sat Jul 24 22:57:35 2021	1627131455	3	182	185	182
Sat Jul 24 22:57:35 2021	1627131455	3	182	185	182
Sat Jul 24 22:57:35 2021	1627131455	2	183	185	183
Sat Jul 24 22:57:35 2021	1627131455	3	182	185	182
Sat Jul 24 22:57:35 2021	1627131455	3	182	186	182
Sat Jul 24 22:57:35 2021	1627131455	4	182	186	182
Sat Jul 24 22:57:35 2021	1627131455	2	184	186	183
Sat Jul 24 22:57:35 2021	1627131455	2	184	186	184
Sat Jul 24 22:57:35 2021	1627131455	8	178	186	178
Sat Jul 24 22:57:35 2021	1627131455	3	183	186	183
Sat Jul 24 22:57:35 2021	1627131455	2	184	186	183
Sat Jul 24 22:57:35 2021	1627131455	2	184	186	183
Sat Jul 24 22:57:35 2021	1627131455	2	185	186	184
Sat Jul 24 22:57:35 2021	1627131455	2	185	186	185
Sat Jul 24 22:57:35 2021	1627131455	4	183	186	183
Sat Jul 24 22:57:35 2021	1627131455	8	179	187	179
Sat Jul 24 22:57:35 2021	1627131455	4	183	187	183
Sat Jul 24 22:57:35 2021	1627131455	3	183	187	183
Sat Jul 24 22:57:35 2021	1627131455	2	185	187	184
Sat Jul 24 22:57:35 2021	1627131455	2	185	187	185
Sat Jul 24 22:57:35 2021	1627131455	2	185	187	185
Sat Jul 24 22:57:35 2021	1627131455	4	183	187	182
Sat Jul 24 22:57:35 2021	1627131455	4	183	187	183
Sat Jul 24 22:57:35 2021	1627131455	2	185	187	184
Sat Jul 24 22:57:35 2021	1627131455	8	179	187	179
Sat Jul 24 22:57:35 2021	1627131455	2	185	187	185
Sat Jul 24 22:57:35 2021	1627131455	3	184	187	183
Sat Jul 24 22:57:35 2021	1627131455	2	186	188	185
Sat Jul 24 22:57:35 2021	1627131455	3	185	188	184
Sat Jul 24 22:57:35 2021	1627131455	2	186	188	186
Sat Jul 24 22:57:35 2021	1627131455	2	186	188	186
Sat Jul 24 22:57:35 2021	1627131455	2	186	188	186
Sat Jul 24 22:57:35 2021	1627131455	8	180	188	180
Sat Jul 24 22:57:35 2021	1627131455	2	186	188	186
Sat Jul 24 22:57:35 2021	1627131455	3	186	189	185
Sat Jul 24 22:57:35 2021	1627131455	2	187	189	187
Sat Jul 24 22:57:35 2021	1627131455	2	187	189	187
Sat Jul 24 22:57:35 2021	1627131455	2	187	189	187
Sat Jul 24 22:57:35 2021	1627131455	3	186	189	186
Sat Jul 24 22:57:35 2021	1627131455	4	185	189	185
Sat Jul 24 22:57:35 2021	1627131455	4	186	189	185
Sat Jul 24 22:57:35 2021	1627131455	2	188	190	188
Sat Jul 24 22:57:35 2021	1627131455	3	187	190	187
Sat Jul 24 22:57:35 2021	1627131455	3	187	190	187
Sat Jul 24 22:57:35 2021	1627131455	2	188	190	188
Sat Jul 24 22:57:35 2021	1627131455	8	182	190	182
Sat Jul 24 22:57:35 2021	1627131455	8	182	190	182
Sat Jul 24 22:57:35 2021	1627131455	2	188	190	188
Sat Jul 24 22:57:35 2021	1627131455	3	188	190	188
Sat Jul 24 22:57:35 2021	1627131455	3	187	190	187
Sat Jul 24 22:57:35 2021	1627131455	8	182	191	182
Sat Jul 24 22:57:35 2021	1627131455	8	183	191	182
Sat Jul 24 22:57:35 2021	1627131455	4	187	191	187
Sat Jul 24 22:57:35 2021	1627131455	5	186	191	186
Sat Jul 24 22:57:35 2021	1627131455	4	187	191	187
Sat Jul 24 22:57:35 2021	1627131455	8	183	191	183
Sat Jul 24 22:57:35 2021	1627131455	5	186	191	186
Sat Jul 24 22:57:35 2021	1627131455	2	190	192	190
Sat Jul 24 22:57:35 2021	1627131455	2	190	192	190
Sat Jul 24 22:57:35 2021	1627131455	2	190	192	190
Sat Jul 24 22:57:35 2021	1627131455	6	187	193	186
Sat Jul 24 22:57:35 2021	1627131455	7	186	193	186
Sat Jul 24 22:57:35 2021	1627131455	6	187	193	186
Sat Jul 24 22:57:35 2021	1627131455	5	188	193	188
Sat Jul 24 22:57:35 2021	1627131455	8	186	194	185
Sat Jul 24 22:57:35 2021	1627131455	8	187	195	185
Sat Jul 24 22:57:35 2021	1627131455	3	192	196	192
Sat Jul 24 22:57:35 2021	1627131455	4	192	196	191
Sat Jul 24 22:57:35 2021	1627131455	4	192	196	191
Sat Jul 24 22:57:35 2021	1627131455	4	192	196	192
Sat Jul 24 22:57:35 2021	1627131455	5	192	197	192
Sat Jul 24 22:57:35 2021	1627131455	5	192	197	192
Sat Jul 24 22:57:35 2021	1627131455	8	189	197	188
Sat Jul 24 22:57:35 2021	1627131455	8	189	197	189
Sat Jul 24 22:57:35 2021	1627131455	8	190	198	190
Sat Jul 24 22:57:35 2021	1627131455	8	189	198	189
Sat Jul 24 22:57:35 2021	1627131455	6	192	198	191
Sat Jul 24 22:57:35 2021	1627131455	8	191	199	191
Sat Jul 24 22:57:35 2021	1627131455	8	192	200	192
Sat Jul 24 22:57:35 2021	1627131455	6	195	201	195
Sat Jul 24 22:57:35 2021	1627131455	6	195	201	195
Sat Jul 24 22:57:34 2021	1627131454	2	255	257	255
Sat Jul 24 22:57:34 2021	1627131454	2	255	257	255
Sat Jul 24 22:57:34 2021	1627131454	2	255	257	255
Sat Jul 24 22:57:34 2021	1627131454	2	256	258	255
Sat Jul 24 22:57:34 2021	1627131454	3	256	259	256
Sat Jul 24 22:57:34 2021	1627131454	2	257	259	257
Sat Jul 24 22:57:34 2021	1627131454	3	256	259	256
Sat Jul 24 22:57:34 2021	1627131454	2	257	259	257
Sat Jul 24 22:57:34 2021	1627131454	2	257	260	257
Sat Jul 24 22:57:34 2021	1627131454	3	257	260	257
Sat Jul 24 22:57:34 2021	1627131454	3	257	260	257
Sat Jul 24 22:57:34 2021	1627131454	3	257	260	257
Sat Jul 24 22:57:34 2021	1627131454	3	258	260	257
Sat Jul 24 22:57:34 2021	1627131454	2	258	261	258
Sat Jul 24 22:57:34 2021	1627131454	3	258	261	258
Sat Jul 24 22:57:34 2021	1627131454	3	258	261	257
Sat Jul 24 22:57:34 2021	1627131454	3	258	261	258
Sat Jul 24 22:57:34 2021	1627131454	4	258	261	257
Sat Jul 24 22:57:34 2021	1627131454	4	259	262	258
Sat Jul 24 22:57:34 2021	1627131454	3	260	263	260
Sat Jul 24 22:57:34 2021	1627131454	4	259	263	259
Sat Jul 24 22:57:34 2021	1627131454	4	259	263	259
Sat Jul 24 22:57:34 2021	1627131454	4	260	264	260
Sat Jul 24 22:57:34 2021	1627131454	4	261	265	261
Sat Jul 24 22:57:34 2021	1627131454	4	262	265	262
Sat Jul 24 22:57:34 2021	1627131454	5	261	266	261
Sat Jul 24 22:57:34 2021	1627131454	5	260	266	260
Sat Jul 24 22:57:34 2021	1627131454	4	262	266	262
Sat Jul 24 22:57:34 2021	1627131454	6	260	266	260
Sat Jul 24 22:57:34 2021	1627131454	5	262	266	261
Sat Jul 24 22:57:34 2021	1627131454	3	264	266	263
Sat Jul 24 22:57:34 2021	1627131454	3	264	267	264
Sat Jul 24 22:57:34 2021	1627131454	4	263	267	263
Sat Jul 24 22:57:34 2021	1627131454	5	262	267	262
Sat Jul 24 22:57:34 2021	1627131454	2	265	267	264
Sat Jul 24 22:57:34 2021	1627131454	3	266	268	265
Sat Jul 24 22:57:34 2021	1627131454	3	266	269	265
Sat Jul 24 22:57:34 2021	1627131454	5	264	269	263
Sat Jul 24 22:57:34 2021	1627131454	2	267	269	267
Sat Jul 24 22:57:34 2021	1627131454	2	267	269	267
Sat Jul 24 22:57:34 2021	1627131454	1	268	269	268
Sat Jul 24 22:57:34 2021	1627131454	2	267	269	267
Sat Jul 24 22:57:34 2021	1627131454	2	267	269	267
Sat Jul 24 22:57:34 2021	1627131454	1	269	269	268
Sat Jul 24 22:57:34 2021	1627131454	2	268	270	267
Sat Jul 24 22:57:34 2021	1627131454	2	268	270	268
Sat Jul 24 22:57:34 2021	1627131454	3	267	270	267
Sat Jul 24 22:57:34 2021	1627131454	2	268	270	268
Sat Jul 24 22:57:34 2021	1627131454	2	268	270	268
Sat Jul 24 22:57:34 2021	1627131454	2	268	270	268
Sat Jul 24 22:57:34 2021	1627131454	1	269	270	269
Sat Jul 24 22:57:34 2021	1627131454	5	266	270	265
Sat Jul 24 22:57:34 2021	1627131454	3	267	270	267
Sat Jul 24 22:57:34 2021	1627131454	6	265	271	263
Sat Jul 24 22:57:34 2021	1627131454	4	267	271	267
Sat Jul 24 22:57:34 2021	1627131454	4	267	271	267
Sat Jul 24 22:57:34 2021	1627131454	6	266	271	265
Sat Jul 24 22:57:34 2021	1627131454	3	269	272	269
Sat Jul 24 22:57:34 2021	1627131454	3	270	272	269
Sat Jul 24 22:57:34 2021	1627131454	6	267	272	265
Sat Jul 24 22:57:34 2021	1627131454	3	270	273	268
Sat Jul 24 22:57:34 2021	1627131454	2	271	273	271
Sat Jul 24 22:57:34 2021	1627131454	2	271	273	270
Sat Jul 24 22:57:34 2021	1627131454	2	271	273	270
Sat Jul 24 22:57:34 2021	1627131454	3	272	274	272
Sat Jul 24 22:57:34 2021	1627131454	3	271	274	271
Sat Jul 24 22:57:34 2021	1627131454	4	271	275	271
Sat Jul 24 22:57:34 2021	1627131454	5	271	276	271
Sat Jul 24 22:57:34 2021	1627131454	5	271	276	271
Sat Jul 24 22:57:34 2021	1627131454	4	273	276	272
Sat Jul 24 22:57:34 2021	1627131454	1	275	277	275
Sat Jul 24 22:57:34 2021	1627131454	3	273	277	273
Sat Jul 24 22:57:34 2021	1627131454	4	274	278	274
Sat Jul 24 22:57:34 2021	1627131454	7	271	278	271
Sat Jul 24 22:57:34 2021	1627131454	2	277	279	277
Sat Jul 24 22:57:34 2021	1627131454	3	277	280	277
Sat Jul 24 22:57:34 2021	1627131454	4	276	280	276
Sat Jul 24 22:57:34 2021	1627131454	5	276	281	275
Sat Jul 24 22:57:34 2021	1627131454	4	277	281	277
Sat Jul 24 22:57:34 2021	1627131454	3	278	281	278
Sat Jul 24 22:57:34 2021	1627131454	4	278	281	277
Sat Jul 24 22:57:34 2021	1627131454	2	279	281	279
Sat Jul 24 22:57:34 2021	1627131454	5	277	281	277
Sat Jul 24 22:57:34 2021	1627131454	4	277	281	277
Sat Jul 24 22:57:34 2021	1627131454	4	278	282	278
Sat Jul 24 22:57:34 2021	1627131454	5	277	282	277
Sat Jul 24 22:57:34 2021	1627131454	5	278	283	278
Sat Jul 24 22:57:34 2021	1627131454	1	281	283	281
Sat Jul 24 22:57:34 2021	1627131454	4	279	283	279
Sat Jul 24 22:57:34 2021	1627131454	1	282	283	281
Sat Jul 24 22:57:34 2021	1627131454	4	279	283	279
Sat Jul 24 22:57:34 2021	1627131454	1	282	283	282
Sat Jul 24 22:57:34 2021	1627131454	5	278	284	278
Sat Jul 24 22:57:34 2021	1627131454	3	281	284	281
Sat Jul 24 22:57:34 2021	1627131454	6	279	285	278
Sat Jul 24 22:57:34 2021	1627131454	6	279	285	278
Sat Jul 24 22:57:34 2021	1627131454	6	280	286	280
Sat Jul 24 22:57:34 2021	1627131454	7	280	287	280
Sat Jul 24 22:57:34 2021	1627131454	7	283	290	282
Sat Jul 24 22:57:34 2021	1627131454	8	283	290	283
